raw_dimension_x	raw_dimension_y	raw_dimension_z	raw_voxel_size_x	raw_voxel_size_y	raw_voxel_size_z	raw_max_b	raw_neighbor_corr	raw_masked_neighbor_corr	raw_dwi_contrast	raw_num_bad_slices	raw_num_directions	raw_coherence_index	t1_dimension_x	t1_dimension_y	t1_dimension_z	t1_voxel_size_x	t1_voxel_size_y	t1_voxel_size_z	t1_max_b	t1_neighbor_corr	t1_masked_neighbor_corr	t1_dwi_contrast	t1_num_bad_slices	t1_num_directions	t1_coherence_index	mean_fd	max_fd	max_rotation	max_translation	max_rel_rotation	max_rel_translation	t1_dice_distance	CNR_mean	CNR_median	CNR_standard_deviation	file_name	subject_id	session_id	task_id	dir_id	acq_id	space_id	rec_id	run_id
136.0	136.0	84.0	1.69118	1.69118	1.7	5000.0	0.866433	0.587395	1.587586	20.0	94.0	97475.3	95.0	116.0	101.0	1.7	1.7	1.7	5000.0	0.919934	0.739694	1.676675	0.0	94.0	108109.0	3.2466970700614235	8.33726287788765	0.0153126531048824	6.008766665696768	0.0073199214071893995	4.5629317595498975	0.017875379920621815	50.864258	35.31314	56.382504	sub-60528_ses-1_acq-VARIANTNumVolumes103_dir-AP_run-01_part-mag	sub-60528	ses-1		dir-AP	acq-VARIANTNumVolumes103			run-01
